time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.968802,-0.0066,-0.0035,-0.0159,0.018
5.982607,0.0123,0.0011,-0.0015,0.012
5.998080,-0.0019,-0.0176,0.0033,0.018
6.012200,-0.0016,-0.0043,-0.0110,0.012
6.026734,0.0041,-0.0288,-0.0152,0.033
6.041093,-0.0004,-0.0389,-0.0199,0.044
6.057058,-0.0003,-0.0346,-0.0199,0.040
6.070040,0.0044,-0.0402,-0.0102,0.042
6.085380,-0.0001,-0.0364,-0.0149,0.039
6.101301,-0.0147,-0.0279,-0.0106,0.033
6.115662,0.0055,-0.0290,-0.0201,0.036
6.128773,0.0055,-0.0203,-0.0009,0.021
6.142973,-0.0033,-0.0211,-0.0104,0.024
6.157755,0.0019,-0.0122,-0.0295,0.032
6.172477,-0.0019,-0.0075,-0.0630,0.063
6.187189,-0.0069,-0.0169,-0.0103,0.021
6.200954,-0.0022,-0.0214,0.0759,0.079
6.217370,-0.0022,-0.0189,0.0090,0.021
6.231090,-0.0019,-0.0159,-0.0585,0.061
6.243970,-0.0158,-0.0218,0.0045,0.027
6.259107,-0.0005,-0.0280,0.0046,0.028
6.273631,0.0302,-0.0014,-0.1587,0.162
6.288322,-0.0076,-0.0330,0.0046,0.034
6.301768,-0.0316,-0.0510,0.0476,0.077
6.316814,-0.0088,-0.0566,-0.1104,0.124
6.331357,0.0137,-0.0404,-0.1824,0.187
6.345546,0.0075,-0.0162,-0.0248,0.031
6.360620,-0.0025,0.0214,0.0462,0.051
6.375256,0.0114,0.0290,0.0603,0.068
6.389421,0.0205,-0.0033,0.0129,0.024
6.404061,0.0255,-0.0230,-0.0344,0.049
6.418839,0.0014,-0.0374,-0.0440,0.058
6.435278,-0.0230,-0.0229,-0.0159,0.036
6.447934,-0.0369,-0.0560,-0.0153,0.069
6.462936,-0.0229,-0.0461,-0.0153,0.054
6.477002,-0.0086,-0.0598,0.0182,0.063
6.491720,0.0106,-0.0600,0.0086,0.062
6.505518,-0.0079,-0.0506,0.0039,0.051
6.521491,-0.0070,-0.0181,-0.0302,0.036
6.534451,-0.0307,0.0011,-0.0302,0.043
6.550653,-0.0254,0.0157,-0.0303,0.043
6.563965,0.0081,0.0111,-0.0111,0.018
6.577991,0.0176,0.0069,0.0224,0.029
6.593532,-0.0067,-0.0081,0.0512,0.052
6.607431,0.0132,-0.0532,0.0567,0.079
6.622845,0.0388,-0.0089,-0.1543,0.159
6.636711,-0.0035,-0.0326,-0.0537,0.063
6.650862,-0.0172,-0.0137,-0.0729,0.076
6.665872,-0.0083,0.0025,-0.0060,0.011
6.680249,0.0007,-0.0197,0.0418,0.046
6.698912,0.0240,-0.0245,0.0472,0.058
6.708564,0.0334,-0.0355,0.0521,0.071
6.724410,0.0205,-0.0472,-0.0148,0.054
6.738024,-0.0273,-0.0159,-0.0344,0.047
6.752708,-0.0170,-0.0264,-0.0391,0.050
6.767617,-0.0173,-0.0216,-0.0391,0.048
6.782008,-0.0271,-0.0354,-0.0487,0.066
6.796506,-0.0025,-0.0345,-0.0584,0.068
6.819366,0.0032,-0.0284,-0.0250,0.038
6.826004,-0.0015,-0.0073,0.0276,0.029
6.839339,-0.0013,-0.0068,0.0275,0.028
6.854129,0.0034,-0.0030,0.0036,0.006
6.868907,-0.0018,0.0016,-0.0442,0.044
6.883170,-0.0017,0.0018,-0.0155,0.016
6.901017,0.0031,-0.0168,0.0036,0.017
6.912261,0.0128,-0.0114,0.0084,0.019
6.927062,-0.0059,-0.0173,-0.0203,0.027
6.941736,-0.0144,-0.0181,-0.0442,0.050
6.956346,0.0002,-0.0187,-0.0250,0.031
6.970762,-0.0047,-0.0478,-0.0148,0.050
6.984943,-0.0053,-0.0241,-0.0106,0.027
7.000411,0.0003,-0.0340,-0.0099,0.035
7.015329,0.0001,-0.0154,-0.0105,0.019
7.028956,0.0055,-0.0207,-0.0057,0.022
7.043598,-0.0029,-0.0211,-0.0391,0.045
7.058111,0.0060,-0.0146,0.0278,0.032
7.073059,-0.0125,-0.0190,0.0085,0.024
7.086829,0.0079,-0.0193,-0.0154,0.026
7.108404,0.0131,-0.0007,-0.0249,0.028
7.116503,-0.0009,-0.0149,0.0374,0.040
7.131063,0.0040,-0.0068,0.0423,0.043
7.144732,0.0041,-0.0229,-0.0294,0.038
7.159526,-0.0155,-0.0140,-0.0102,0.023
7.174033,-0.0150,-0.0284,0.0713,0.078
7.188261,0.0396,-0.0165,-0.1058,0.114
7.202666,0.0023,-0.0157,0.0139,0.021
7.217939,-0.0112,-0.0346,0.0714,0.080
7.232559,-0.0124,-0.0402,0.0092,0.043
7.247745,0.0154,-0.0366,-0.2111,0.215
7.262492,0.0145,0.0057,-0.1396,0.140
7.276349,-0.0101,0.0109,0.0564,0.058
7.291050,-0.0051,0.0283,0.0848,0.090
7.305601,0.0331,0.0110,0.0703,0.078
7.320120,0.0235,-0.0089,-0.0302,0.039
7.334124,0.0231,-0.0191,-0.0829,0.088
7.348867,-0.0054,-0.0283,-0.0542,0.061
