time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.300343,-0.0390,-0.0082,-0.0675,0.078
7.315513,0.0644,0.0380,-0.4124,0.419
7.329862,0.1011,0.0291,-0.4122,0.425
7.353359,0.0567,-0.0462,-0.1875,0.201
7.362343,0.0182,-0.1087,-0.0297,0.114
7.372505,0.0424,-0.1075,0.0231,0.118
7.386333,0.0463,-0.0265,0.0508,0.074
7.401746,0.0363,-0.0457,0.1605,0.171
7.417616,0.0022,-0.0674,0.1028,0.123
7.430343,-0.0313,-0.0858,-0.0314,0.097
7.448865,-0.0364,-0.0575,-0.1183,0.136
7.462700,-0.0074,-0.0235,-0.1231,0.126
7.474358,-0.0262,-0.0228,-0.0321,0.047
7.489560,-0.0556,-0.0179,0.0829,0.101
7.502969,-0.0226,0.0034,0.1071,0.110
7.519314,0.0006,0.0095,0.1122,0.113
7.532369,0.0532,0.0009,0.0359,0.064
7.548292,0.0829,-0.0400,0.0656,0.113
7.562393,0.0992,-0.0866,0.0851,0.157
7.575062,0.0285,-0.1022,0.1287,0.167
7.589930,-0.0236,-0.1002,0.1343,0.169
7.604975,-0.0623,-0.0619,0.0483,0.100
7.621581,-0.1019,0.0024,0.0191,0.104
7.633694,-0.0894,0.0408,0.0149,0.099
7.651803,0.0094,0.0141,-0.0512,0.054
7.662932,0.0818,-0.0265,-0.1175,0.146
7.677230,0.1070,-0.0506,-0.1654,0.203
7.691573,0.0847,-0.0628,-0.2039,0.230
7.706494,0.0430,-0.0967,-0.1565,0.189
7.722720,0.0392,-0.0678,-0.0900,0.119
7.738042,0.0541,-0.0548,0.0150,0.078
7.749619,0.0415,-0.0250,0.0622,0.079
7.771381,0.0245,-0.0072,0.0910,0.095
7.782449,0.0129,-0.0204,0.1488,0.151
7.792962,-0.0275,-0.0259,0.0055,0.038
7.809937,-0.0543,-0.0193,-0.1194,0.133
7.824240,-0.0721,-0.0148,-0.2104,0.223
