time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.957245,-0.6108,0.3000,1.7753,1.901
4.979260,-0.4594,0.5691,1.7812,1.925
4.988247,0.1169,0.8736,1.8385,2.039
5.004165,0.4765,1.2011,1.8352,2.244
5.017767,0.3621,1.5304,1.5788,2.228
5.032624,0.0225,1.8044,1.0694,2.098
5.046001,-0.4663,2.0785,1.2833,2.487
5.058012,-0.7144,2.0388,2.1416,3.042
5.077484,-0.0600,1.7734,2.8548,3.361
5.087993,1.2531,2.5345,2.1063,3.526
5.102293,1.8608,5.3206,0.3136,5.645
5.117978,-1.4820,5.1610,-1.2400,5.511
5.132783,-4.0698,0.5307,-4.8021,6.317
5.147242,-2.3974,-2.7669,-9.1430,9.849
5.161142,1.6735,-4.5960,-7.6984,9.121
5.178012,3.8663,-2.0004,-0.9462,4.455
5.189821,3.3703,2.8259,2.7772,5.202
5.205268,1.1682,5.8994,2.0856,6.365
5.218684,-1.0621,6.0982,-0.7234,6.232
5.234205,-0.2725,3.5597,-2.8081,4.542
5.247540,0.6062,1.7883,-2.6899,3.286
5.261728,0.7182,0.7605,-1.8268,2.105
5.277900,0.4383,0.5116,-0.7485,1.007
5.297046,-0.0279,-0.2061,0.1487,0.256
5.306174,-0.6396,-1.2919,0.2712,1.467
5.320368,-1.2985,-2.1798,-0.3561,2.562
5.334783,-1.3357,-2.8741,-0.7272,3.252
5.350158,-0.8186,-3.2716,-0.4011,3.396
5.365135,0.0991,-3.5256,-0.0993,3.528
5.377937,0.9112,-3.5092,0.1516,3.629
5.393424,1.2193,-3.4446,0.0226,3.654
5.408779,1.2295,-3.4227,-0.0083,3.637
5.421476,0.9725,-3.2337,0.0200,3.377
5.437421,0.8084,-2.9069,0.0179,3.017
5.452579,0.5910,-2.4964,-0.3244,2.586
5.466516,0.5049,-2.3474,0.0926,2.403
5.481508,0.5892,-2.2779,0.5902,2.426
5.496319,0.5491,-2.0338,0.9634,2.316
5.508946,0.3674,-1.6370,1.3075,2.127
5.524107,0.0979,-1.1754,1.5142,1.919
5.537069,-0.1217,-0.5887,1.7374,1.838
5.553678,-0.2902,-0.2101,1.5138,1.556
5.566989,-0.5203,0.2289,1.1590,1.291
5.581666,-0.6048,0.6770,0.6520,1.118
5.599754,-0.4937,1.1605,0.3250,1.302
5.612377,0.1136,1.6885,0.6308,1.806
5.625601,0.8439,2.0547,1.5166,2.690
5.640413,0.8254,2.0962,2.5346,3.391
5.654901,-0.2633,2.4332,3.3247,4.128
5.670408,-1.5178,4.0130,3.2235,5.366
5.684635,-0.3496,6.7756,0.8896,6.843
5.698652,2.3323,6.7057,-0.1031,7.100
5.714137,4.0355,2.4806,-2.7025,5.454
5.727149,2.7350,-0.6456,-4.3962,5.218
5.742774,0.5256,-2.6181,-3.8385,4.676
5.756476,-4.3256,-1.2317,-2.5398,5.165
5.771885,-5.3034,1.8430,-0.9242,5.690
5.786330,-2.2085,4.4141,0.7176,4.988
5.800968,0.5939,5.2875,0.5010,5.344
5.815602,1.3646,4.2118,-0.6768,4.479
5.829133,1.5430,2.0543,-2.3127,3.457
5.843117,1.4233,0.4379,-2.1827,2.642
5.858541,1.0122,-0.5679,-1.9035,2.229
5.873230,0.3540,-1.4890,-0.4393,1.592
5.887290,0.1363,-2.5553,0.5389,2.615
5.900402,-0.1418,-3.5655,0.6926,3.635
5.917029,-0.2044,-4.3484,0.6017,4.395
5.931332,-0.7178,-4.5505,0.0039,4.607
5.945245,-1.2472,-4.3859,-0.6052,4.600
5.959771,-1.5291,-4.2133,-0.9000,4.572
5.974134,-1.6888,-3.7758,-0.9916,4.253
5.994675,-1.7129,-3.1884,-0.8377,3.715
6.003980,-1.6167,-2.5600,-0.4225,3.057
6.017167,-1.5550,-1.8586,0.2269,2.434
6.033114,-1.3725,-1.3020,0.5231,1.963
6.048314,-1.1396,-0.8082,0.7213,1.572
6.060439,-0.8857,-0.4862,0.8707,1.334
6.079783,-0.6697,-0.3495,1.1176,1.349
6.091213,-0.3707,-0.2457,1.3159,1.389
6.104712,-0.1092,-0.1577,1.3228,1.337
6.120310,0.1116,-0.0538,1.4411,1.446
6.133318,0.3178,0.0508,1.6818,1.712
6.148799,0.3868,0.2789,1.9537,2.011
6.163185,0.4164,0.7832,2.0323,2.217
6.181093,0.4371,1.4708,1.8106,2.373
6.192116,0.1738,1.8937,2.0824,2.820
6.206382,-0.5142,1.9583,2.3770,3.122
6.219753,-1.0465,1.9438,2.4190,3.275
6.236224,-0.2572,1.9946,2.3526,3.095
6.251325,1.2744,3.4850,1.1978,3.899
6.263846,0.8789,6.5440,1.6138,6.797
6.280155,-1.5812,5.8180,0.2005,6.032
6.293852,-4.0174,2.3354,-6.0039,7.592
6.310818,-1.6372,-0.8737,-11.5983,11.746
6.322347,0.1467,-2.1162,-11.3564,11.553
6.336560,4.2322,-2.3673,-4.8570,6.863
6.351595,6.5798,1.3139,4.9961,8.365
6.365414,3.4401,4.0207,8.2508,9.802
6.379825,0.6113,3.3584,2.3990,4.172
6.395429,-0.4141,2.4798,-1.5374,2.947
6.409475,-0.7340,1.4960,-2.7676,3.231
6.424528,-0.7651,0.4542,-2.3674,2.529
6.439342,-0.6663,-0.1000,-1.8691,1.987
6.453390,-0.2677,-0.6579,-1.4975,1.657
6.468994,-0.5049,-1.3288,-0.6477,1.562
6.483366,-0.5759,-2.0519,0.2369,2.144
6.497121,-0.2483,-2.9250,0.5905,2.994
6.511742,-0.2988,-3.0523,0.9859,3.221
6.526493,-0.2311,-3.2424,0.0424,3.251
6.540282,0.9072,-3.4475,-0.3336,3.580
6.554722,1.6337,-3.5196,-0.0937,3.881
6.570500,1.7677,-3.5851,0.0128,3.997
6.585339,1.4432,-3.2870,-0.1126,3.592
6.598810,0.9267,-2.7743,-0.1514,2.929
6.614191,0.5893,-2.2433,0.2880,2.337
6.627464,0.2166,-1.7802,0.6349,1.902
6.642564,0.0789,-1.5608,0.8514,1.780
6.657132,0.0515,-1.3945,0.9333,1.679
6.671124,-0.0565,-1.0518,1.1273,1.543
6.687438,-0.1701,-0.6519,1.3502,1.509
6.705285,-0.3256,-0.1593,1.8410,1.876
6.715850,-0.4729,0.2734,1.9695,2.044
6.729751,-0.7696,0.7833,1.6680,1.997
6.743567,-0.8032,1.2305,1.1413,1.861
6.757869,-0.6415,1.5803,0.9121,1.934
6.773118,-0.0985,1.9652,1.2877,2.352
6.792979,-0.0655,2.2467,2.1237,3.092
6.803423,-0.2803,1.9704,2.9665,3.572
6.817108,0.7505,1.0054,4.3353,4.513
6.831610,-0.9117,2.1701,4.5413,5.115
6.847169,-0.0020,4.9039,1.7799,5.217
6.860464,1.1632,6.4004,-2.6391,7.020
6.875925,2.5333,3.1674,-7.5799,8.597
6.892720,3.3500,-0.5804,-9.1306,9.743
6.903957,1.9914,-1.8466,-7.6409,8.109
6.920616,-1.9521,0.0673,-3.8169,4.288
6.933008,-4.9721,3.8981,0.9032,6.382
6.948761,-3.7658,6.2041,3.3836,8.008
6.963433,0.3005,4.3637,2.4725,5.024
6.976623,2.2010,1.9577,1.3509,3.241
6.994339,1.6971,-0.2138,-0.6892,1.844
7.006537,1.3020,-1.6658,-1.5276,2.608
7.020045,0.3583,-2.3665,-2.3911,3.383
7.035655,0.0537,-3.0140,-1.5035,3.369
7.051082,-0.1973,-3.6034,-0.5722,3.654
7.064241,-0.2677,-4.1102,0.5272,4.153
7.080404,-0.4246,-4.2782,1.0941,4.436
7.093611,-0.9817,-4.0157,0.6872,4.191
7.107509,-1.4653,-3.6435,0.2461,3.935
7.122625,-1.6934,-3.1407,-0.0877,3.569
7.135884,-1.7521,-2.5318,-0.3690,3.101
7.151578,-1.6169,-1.9072,-0.4981,2.549
7.165578,-1.3971,-1.3988,-0.3489,2.008
7.179940,-1.1878,-0.9895,0.0753,1.548
7.199131,-0.9226,-0.7413,0.5616,1.310
7.209246,-0.8209,-0.6220,1.1353,1.533
7.224334,-0.7209,-0.4565,1.4652,1.696
7.239584,-0.4586,-0.2448,1.5294,1.615
7.253734,-0.2430,-0.0654,1.7676,1.785
7.266572,-0.0643,0.0750,1.9337,1.936
7.283385,0.2063,0.3754,1.6906,1.744
7.297878,0.5614,0.7047,1.4365,1.696
7.313478,0.7695,1.0972,1.3656,1.913
7.328211,0.5135,1.3904,1.5741,2.162
7.339829,-0.2290,1.6038,1.5367,2.233
7.355663,-1.1809,1.7679,1.4062,2.549
7.370133,-1.0388,1.6288,1.6640,2.550
7.383793,0.5496,2.2326,1.1912,2.590
7.401801,1.6414,4.5895,1.8054,5.198
7.413748,0.8216,5.1868,1.5371,5.472
7.428471,-2.2966,2.6205,-3.9291,5.252
7.442680,-2.3272,0.0329,-10.3356,10.594
7.457056,-0.0473,-1.8151,-11.5597,11.701
7.471891,4.1719,-1.6189,-6.1082,7.572
7.486521,6.4270,1.6331,6.6430,9.386
7.499607,2.6931,4.3850,7.6610,9.229
7.518056,-0.7826,5.0100,1.0075,5.170
7.529545,-1.0190,3.0981,-1.7743,3.713
7.544339,-0.8384,1.8662,-3.1340,3.743
7.558335,-0.2077,0.9071,-3.3431,3.470
7.573826,-0.2715,0.6985,-2.4251,2.538
7.586939,-0.0229,0.1688,-0.7439,0.763
7.603733,0.1851,-1.0038,0.3624,1.083
7.616800,-0.1693,-2.1925,0.7452,2.322
7.632637,1.0367,-3.3157,1.1036,3.645
7.646811,-0.4787,-3.5078,-0.2361,3.548
7.660548,0.3406,-4.0387,-0.6513,4.105
7.675073,0.8576,-4.1605,-0.4966,4.277
7.700808,1.3159,-4.2750,0.0232,4.473
7.704017,1.3972,-4.0784,0.1949,4.315
7.718730,1.1748,-3.6258,0.2937,3.823
7.732918,0.6240,-3.1706,0.3178,3.247
7.747007,0.1525,-2.6191,0.4088,2.655
7.762500,-0.0087,-2.0767,0.4627,2.128
7.776688,-0.1466,-1.5782,0.4032,1.635
7.792649,-0.0377,-1.2454,0.9914,1.592
7.806044,-0.0070,-0.9876,1.8352,2.084
7.818980,-0.0293,-0.6174,2.4515,2.528
7.833723,-0.5468,0.0125,2.2947,2.359
7.849595,-1.1043,0.3462,1.4106,1.825
7.862674,-1.2471,0.8201,0.5651,1.596
