time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.424297,-0.0202,-0.0179,-0.0492,0.056
6.437492,-0.0290,-0.0353,0.0041,0.046
6.453704,-0.0293,-0.0656,0.0946,0.119
6.468386,-0.0570,-0.0791,0.0527,0.111
6.483726,-0.0473,-0.0681,0.0745,0.111
6.498877,-0.0320,-0.0727,0.1181,0.142
6.511459,-0.0015,-0.1020,0.0960,0.140
6.524160,0.0186,-0.0985,0.0850,0.131
6.541345,-0.0145,-0.0723,-0.0267,0.078
6.555215,-0.0625,-0.0170,-0.1687,0.181
6.571076,-0.0822,-0.0262,-0.1361,0.161
6.584670,-0.0207,-0.0381,-0.0098,0.044
6.597182,-0.0069,-0.0833,0.0444,0.095
6.613211,0.0309,-0.0820,0.0839,0.121
6.625099,-0.0173,-0.0438,-0.0251,0.053
6.641765,0.0203,-0.0364,0.0913,0.100
6.657847,-0.0139,-0.0495,0.0496,0.071
6.671336,0.0142,-0.0957,0.1335,0.165
6.686949,-0.0194,-0.0429,0.0450,0.065
6.699323,-0.0774,0.0005,0.0563,0.096
6.712413,-0.0537,-0.0409,0.1210,0.139
6.729752,-0.0057,-0.0496,0.0709,0.087
6.742211,0.0083,-0.0400,0.0163,0.044
6.757038,-0.0065,-0.0391,0.0141,0.042
6.774001,-0.0021,-0.0427,-0.0035,0.043
6.788248,-0.0072,-0.0646,0.0549,0.085
6.804196,-0.0078,-0.0865,0.1380,0.163
6.816352,-0.0124,-0.0897,0.1690,0.192
6.829681,-0.0221,-0.0562,0.0952,0.113
6.845133,-0.0219,-0.0378,-0.0018,0.044
6.858629,-0.0274,-0.0131,-0.0477,0.057
6.872995,-0.0043,-0.0071,-0.0365,0.037
6.889709,0.0045,-0.0571,0.0702,0.091
6.903297,-0.0108,-0.1410,0.2169,0.259
6.916452,0.0134,-0.1032,0.1202,0.159
6.932114,-0.0256,0.0050,-0.0051,0.027
6.946843,-0.0346,0.0287,-0.0875,0.098
6.963438,-0.0254,-0.0173,-0.0333,0.045
6.980953,0.0119,-0.0622,0.1117,0.128
6.991389,0.0116,-0.0932,0.2184,0.238
7.005807,-0.0026,-0.0927,0.1932,0.214
7.020082,-0.0309,-0.0604,0.0780,0.103
7.032486,-0.0345,-0.0418,-0.0041,0.054
7.049032,-0.0248,-0.0227,-0.0294,0.045
7.063356,-0.0154,-0.0169,-0.0273,0.036
7.081409,-0.0402,-0.0052,0.0359,0.054
7.092991,-0.0358,-0.0461,0.1185,0.132
7.107759,-0.0222,-0.0779,0.1204,0.145
7.120499,-0.0076,-0.0972,0.0384,0.105
7.137876,-0.0172,-0.0688,-0.0157,0.073
7.151720,-0.0271,-0.0395,-0.0123,0.049
7.164467,-0.0035,-0.0148,-0.0101,0.018
7.180033,-0.0045,0.0006,-0.0272,0.028
7.192763,-0.0094,-0.0171,0.0175,0.026
7.210068,0.0097,-0.0482,0.0753,0.090
7.223947,0.0004,-0.0747,0.1198,0.141
7.236340,0.0152,-0.1066,0.1514,0.186
