time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.909071,0.0066,-0.0096,0.0741,0.075
7.923281,-0.0021,0.0048,0.0709,0.071
7.937393,0.0129,-0.0144,0.0317,0.037
7.953032,0.0088,-0.0390,0.0108,0.041
7.968528,0.0047,-0.0103,-0.0164,0.020
7.981722,-0.0043,0.0088,-0.0059,0.011
7.995146,-0.0373,0.0040,0.0323,0.049
8.008279,-0.0081,0.0094,0.0894,0.090
8.025061,0.0353,0.0280,0.0185,0.049
8.037533,0.0307,0.0561,-0.0538,0.084
8.054170,0.0308,-0.0001,0.0652,0.072
8.067967,0.0173,-0.0624,0.0265,0.070
8.083165,-0.0304,-0.0815,0.0645,0.108
8.096378,-0.0051,-0.0294,-0.0311,0.043
8.109977,-0.0052,0.0328,0.0025,0.033
8.128610,-0.0240,0.0196,0.1710,0.174
8.138622,0.0013,-0.0187,0.1540,0.155
8.154418,0.0359,-0.0242,0.0628,0.076
8.170781,0.0230,-0.0344,0.0098,0.043
8.184522,-0.0051,-0.0728,-0.0288,0.078
8.197688,0.0004,-0.0633,-0.0252,0.068
8.213513,-0.0230,-0.0489,-0.0038,0.054
8.227648,-0.0326,-0.0394,0.0364,0.063
8.249937,-0.0131,-0.0436,0.0721,0.085
8.260272,0.0018,-0.0245,0.0704,0.075
8.272502,-0.0019,-0.0018,-0.0032,0.004
8.285807,-0.0206,0.0269,-0.0483,0.059
8.301740,-0.0256,0.0502,-0.0530,0.077
8.314368,0.0080,0.0371,0.0279,0.047
8.330576,0.0368,0.0269,-0.0067,0.046
8.347026,0.0614,0.0509,-0.0522,0.095
8.358341,-0.0061,0.0372,0.0388,0.054
8.373982,-0.0152,-0.0381,0.1684,0.173
8.388624,0.0002,-0.0662,0.1949,0.206
8.401617,0.0257,-0.0380,0.1517,0.159
8.416778,0.0323,-0.0524,0.1505,0.163
8.431492,0.0252,-0.0435,0.0493,0.070
8.446567,0.0077,-0.0298,0.0017,0.031
8.460219,0.0375,-0.0580,0.0685,0.097
8.473328,0.0001,-0.0909,0.1444,0.171
8.489296,-0.0460,-0.0587,0.0681,0.101
8.506095,-0.0438,-0.0079,-0.1701,0.176
8.518925,-0.0043,-0.0223,-0.1851,0.186
8.533547,0.0204,-0.0307,-0.0725,0.081
8.548815,0.0258,-0.0115,-0.0100,0.030
8.560803,0.0301,0.0082,0.0376,0.049
8.575076,0.0159,-0.0013,0.0504,0.053
8.594225,0.0014,0.0035,0.0435,0.044
8.607542,-0.0317,0.0071,-0.0782,0.085
8.622438,-0.0274,0.0065,-0.1236,0.127
8.635180,-0.0185,-0.0455,-0.1029,0.114
8.651111,-0.0049,-0.0496,-0.0347,0.061
8.663959,0.0085,-0.0298,0.0074,0.032
8.676656,-0.0029,0.0271,0.0191,0.033
8.692323,0.0004,0.0554,-0.0613,0.083
8.707039,-0.0011,0.0663,0.0539,0.085
8.721333,0.0166,0.0101,0.2098,0.211
8.736872,0.0062,-0.0418,0.2187,0.223
8.751515,0.0390,-0.0466,0.2112,0.220
8.766230,-0.0045,-0.0478,0.0612,0.078
8.779630,-0.0516,-0.0537,-0.0556,0.093
8.794788,-0.0611,-0.0207,-0.1590,0.172
8.807503,-0.0610,0.0224,-0.1627,0.175
8.823046,-0.0614,0.0135,-0.0668,0.092
8.836600,-0.0275,-0.0139,0.0626,0.070
8.852981,0.0160,0.0012,0.1588,0.160
8.866679,0.0307,0.0396,0.1210,0.131
8.880204,0.0165,0.0247,0.0795,0.085
8.896065,0.0164,-0.0184,0.0389,0.046
8.911677,-0.0167,-0.0758,-0.0216,0.081
8.925005,-0.0366,-0.0852,-0.0016,0.093
8.938571,-0.0266,-0.1235,0.0045,0.126
8.953683,0.0015,-0.1324,0.0153,0.133
8.970620,0.0193,-0.0796,0.0462,0.094
8.984750,0.0043,-0.0227,0.0246,0.034
8.996730,0.0228,0.0060,0.0555,0.060
9.013215,-0.0021,0.0354,0.1206,0.126
9.025928,0.0457,0.0115,0.1023,0.113
9.047479,0.0787,-0.0371,-0.0150,0.088
9.058556,0.0535,-0.0707,-0.0552,0.104
9.071728,0.0576,-0.1467,0.0143,0.158
9.085179,0.0678,-0.1271,0.1033,0.177
9.100010,0.0833,-0.0601,0.1600,0.190
9.114139,0.0755,0.0026,0.2472,0.258
9.128918,0.0733,0.0264,0.2508,0.263
9.147581,0.0525,0.0059,0.1365,0.146
9.158421,0.0217,0.0284,0.0260,0.044
9.173348,-0.0183,0.0230,-0.0144,0.033
9.186646,-0.0442,0.0229,-0.0249,0.056
9.199625,-0.0749,0.0558,-0.0566,0.109
9.217503,-0.1056,0.0511,-0.0775,0.141
9.231803,-0.0699,-0.0535,-0.0369,0.095
9.246274,-0.0191,-0.1432,0.0210,0.146
9.257805,-0.0413,-0.1754,0.1545,0.237
9.273811,-0.0154,-0.1848,0.1824,0.260
9.288339,-0.0615,-0.1703,0.1342,0.225
9.304329,-0.0598,-0.0858,-0.0380,0.111
9.316714,-0.0935,0.1220,-0.2863,0.325
9.333140,-0.0322,0.2462,-0.3572,0.435
9.347570,-0.0342,0.2814,-0.2050,0.350
9.359606,-0.0931,0.2646,-0.0046,0.281
9.377794,-0.0599,0.1337,0.2063,0.253
9.390051,0.0352,0.0076,0.4238,0.425
9.404773,0.0876,-0.0439,0.4486,0.459
9.419572,0.0934,-0.0021,0.1900,0.212
9.433282,0.0804,0.0193,-0.1863,0.204
9.448414,0.0464,0.0252,-0.1428,0.152
9.463072,0.0846,-0.0921,0.0115,0.126
9.476365,0.0702,-0.2149,0.1161,0.254
9.492520,0.0181,-0.2386,0.1661,0.291
9.506801,0.0471,-0.1288,0.1124,0.177
9.520272,0.0224,-0.0150,0.0357,0.045
9.536077,-0.0640,0.0606,-0.0885,0.125
9.552783,-0.1646,0.0991,-0.0653,0.203
9.564601,-0.1460,0.0568,-0.0106,0.157
9.579122,-0.0376,0.0245,0.0839,0.095
9.593696,0.0459,-0.0090,0.0309,0.056
9.608664,0.0762,-0.0042,0.0668,0.101
9.623462,-0.0612,0.0815,0.0814,0.130
9.636229,-0.1205,0.0517,-0.0749,0.151
9.652381,-0.0557,-0.0290,-0.1300,0.144
9.667157,0.0276,-0.0713,-0.0430,0.088
9.679173,0.0441,-0.0508,0.0533,0.086
9.695507,0.0528,-0.0596,0.1413,0.162
9.709103,0.0438,-0.1314,0.1124,0.178
9.723149,0.0194,-0.1362,0.1366,0.194
9.738344,0.0058,-0.0800,0.0175,0.082
9.755235,-0.0752,0.0277,-0.2616,0.274
9.768136,-0.1000,0.0518,-0.1741,0.207
9.782797,-0.0338,0.0204,-0.0494,0.063
9.795203,0.0086,-0.0363,0.0436,0.057
9.811752,0.0608,-0.0782,0.1447,0.175
9.827008,0.0892,-0.0914,0.2608,0.290
9.838764,0.0218,-0.0779,0.2596,0.272
9.855827,-0.0311,-0.0261,0.1879,0.192
9.870823,-0.0506,0.0532,-0.0011,0.073
9.885469,-0.0701,0.0887,-0.2769,0.299
9.898137,-0.0858,0.0598,-0.3008,0.318
9.912475,-0.0353,0.0274,-0.1269,0.135
9.928321,0.0238,-0.0427,0.0613,0.078
9.948707,0.0209,-0.0799,0.1869,0.204
9.954528,0.0133,-0.1040,0.1370,0.172
9.972246,0.0062,-0.1148,0.0282,0.118
9.988258,-0.0359,0.0097,0.0739,0.083
9.998126,-0.0354,0.0486,0.2118,0.220
10.015891,0.0383,-0.0414,0.2731,0.279
10.028405,0.0505,-0.1854,0.1581,0.249
10.047571,0.0015,-0.1505,-0.1299,0.199
10.061544,-0.0672,0.0475,-0.4161,0.424
10.073708,-0.0759,0.1823,-0.2447,0.314
10.086906,-0.0128,0.0527,0.1911,0.199
10.102025,-0.0241,-0.1095,0.2009,0.230
10.115500,-0.0487,-0.0539,-0.0033,0.073
10.130075,-0.0882,-0.0144,0.2020,0.221
10.146168,-0.0505,-0.0707,0.2750,0.288
10.158191,-0.0603,-0.0631,0.0824,0.120
10.174381,-0.0555,-0.0495,0.0242,0.078
10.189803,-0.0848,0.0442,-0.1739,0.198
10.204213,-0.1095,0.0346,-0.2012,0.232
10.220125,-0.0957,-0.0504,-0.0955,0.144
10.234344,-0.0623,-0.0688,-0.0395,0.101
10.248368,-0.0096,-0.0065,-0.0320,0.034
10.267160,-0.0290,0.0654,0.0552,0.090
10.279438,0.0144,0.0518,0.0807,0.097
10.293444,0.0242,0.0334,0.1353,0.141
10.305179,0.0246,0.0001,0.1271,0.129
10.318841,0.0209,-0.0148,0.0477,0.054
10.335385,0.0035,-0.0344,-0.0364,0.050
10.350340,0.0047,-0.0486,-0.0202,0.053
10.363212,0.0961,-0.0424,0.1051,0.149
10.376968,0.0495,-0.0375,0.1073,0.124
10.391811,-0.0064,-0.0614,0.0680,0.092
10.406465,0.0194,-0.0524,0.0060,0.056
10.422492,0.0160,-0.0339,-0.0754,0.084
10.433691,0.0076,-0.0052,-0.0418,0.043
10.451700,-0.0204,0.0188,0.0106,0.030
10.466592,-0.0138,-0.0153,-0.0793,0.082
10.478293,0.0162,-0.0429,0.0090,0.047
10.495424,0.0406,-0.0191,0.0496,0.067
10.510563,0.0373,-0.0295,-0.0077,0.048
10.522948,-0.0144,-0.0393,-0.0600,0.073
10.537349,-0.0233,-0.0394,-0.0133,0.048
10.553335,0.0100,0.0035,-0.0155,0.019
10.568216,0.0198,0.0842,-0.0717,0.112
10.581637,0.0493,0.0459,-0.0838,0.107
10.594704,0.0493,-0.0254,-0.0343,0.065
10.610747,0.0448,-0.0638,-0.0658,0.102
10.626510,0.0072,-0.0782,-0.0642,0.101
10.638213,-0.0207,-0.0447,-0.0350,0.060
10.654972,-0.0105,-0.0256,-0.0099,0.029
10.669865,0.0040,-0.0256,0.0296,0.039
10.684282,-0.0046,-0.0114,0.0273,0.030
10.696568,0.0012,-0.0067,0.0408,0.041
10.712389,-0.0123,0.0362,0.0301,0.049
10.727746,-0.0067,0.0354,0.0060,0.037
10.746498,-0.0253,0.0448,-0.0032,0.052
10.754105,-0.0158,0.0021,0.0880,0.089
10.770932,-0.0065,-0.0502,0.1289,0.139
10.786432,0.0368,-0.0033,0.0326,0.049
10.796961,0.0125,0.0688,0.1516,0.167
10.815026,0.0464,0.0875,0.1629,0.191
10.828499,0.0227,0.0763,0.0318,0.086
10.846297,0.0377,0.0280,0.0174,0.050
10.857699,0.0045,0.0359,-0.0981,0.105
10.873258,-0.0672,0.0308,-0.0966,0.122
10.886637,-0.1103,-0.0120,-0.0050,0.111
10.899478,-0.0812,-0.0416,-0.0571,0.108
10.914991,-0.0045,-0.0886,0.0171,0.090
10.932785,0.0719,-0.1075,0.1164,0.174
10.947746,0.0671,-0.0798,0.0261,0.107
10.960466,0.0099,-0.0239,-0.0459,0.053
10.972698,-0.0182,-0.0050,-0.0560,0.059
10.988423,-0.0085,-0.0196,-0.0341,0.040
11.001659,0.0059,-0.0246,-0.0084,0.027
11.018990,0.0347,-0.0386,0.0565,0.077
11.031833,0.0013,-0.0202,0.0487,0.053
11.046204,-0.0266,-0.0593,-0.0305,0.072
11.059977,-0.0265,-0.1205,0.0581,0.136
11.073551,0.0307,-0.0884,-0.0869,0.128
11.089737,0.0307,0.0204,-0.1481,0.153
11.103204,0.0061,0.0454,0.0325,0.056
11.117678,0.0011,0.0406,0.0200,0.045
11.133630,0.0301,0.0166,-0.0170,0.038
11.151738,0.0201,0.0165,-0.0079,0.027
11.160755,0.0101,0.0446,-0.0332,0.057
11.175578,0.0048,0.0446,-0.0746,0.087
11.191865,0.0330,0.0021,0.0325,0.046
11.205008,0.0327,-0.0356,0.1112,0.121
11.221603,0.0422,-0.0781,0.1283,0.156
11.234870,0.0279,-0.0740,0.0877,0.118
11.251683,0.0232,-0.0219,0.0179,0.037
11.265153,0.0042,0.0391,-0.1245,0.131
11.280376,-0.0103,0.0248,-0.1044,0.108
11.293644,-0.0152,-0.0129,-0.0386,0.043
11.307677,-0.0010,-0.0411,0.0321,0.052
11.321130,0.0132,-0.0596,0.0502,0.079
11.336031,0.0225,-0.0788,0.0555,0.099
11.353315,0.0462,-0.0698,0.0132,0.085
11.364131,0.0461,-0.0459,0.0184,0.068
11.381752,0.0555,-0.0411,0.0193,0.072
11.394368,0.0453,-0.0076,0.0299,0.055
11.409351,0.0105,0.0259,0.0734,0.079
11.424711,-0.0525,0.0020,0.0656,0.084
11.437100,-0.0625,0.0014,-0.0034,0.063
11.453751,-0.0256,0.0390,-0.0872,0.099
11.468509,0.0103,-0.0448,0.2119,0.217
11.482816,-0.0049,-0.0544,0.1668,0.175
11.496251,0.0126,-0.0125,0.0611,0.064
11.509773,0.0543,0.0868,-0.0987,0.142
11.524664,0.0580,0.0820,-0.0725,0.124
11.538335,0.0906,-0.0078,-0.0220,0.094
11.553043,0.0957,0.0012,-0.0692,0.118
11.570787,0.0631,0.0012,-0.0543,0.083
11.586357,0.0214,-0.0036,0.0022,0.022
11.596180,-0.0010,-0.0269,0.0152,0.031
11.613371,-0.0229,-0.0371,-0.0198,0.048
11.626828,-0.0159,-0.0514,-0.0406,0.067
11.646276,-0.0043,-0.0795,-0.0294,0.085
11.659470,-0.0215,-0.0555,-0.0043,0.060
11.671002,-0.0103,0.0157,-0.0419,0.046
11.686617,0.0101,-0.0082,-0.0603,0.062
11.700407,-0.0365,-0.0410,0.0352,0.065
11.714124,-0.0256,-0.0787,0.0989,0.129
11.730602,-0.0288,-0.0224,-0.0612,0.071
11.746745,-0.0558,0.0207,-0.0442,0.074
11.761163,-0.0161,0.0064,-0.0037,0.018
11.772510,0.0185,0.0022,0.0086,0.020
11.788579,0.0385,-0.0163,0.0745,0.085
11.801760,0.0154,-0.0169,0.0499,0.055
11.817015,-0.0075,-0.0169,0.0060,0.019
11.829835,-0.0210,-0.0217,0.0303,0.043
11.847058,0.0036,-0.0169,-0.0128,0.021
11.861162,0.0379,-0.0264,-0.0224,0.051
11.872869,0.0530,-0.0360,-0.0273,0.070
11.889613,0.0393,-0.0647,-0.0178,0.078
11.903709,0.0587,-0.0695,0.0015,0.091
11.915737,0.0352,-0.0456,0.0146,0.059
11.934036,0.0262,-0.0360,0.0190,0.048
11.947312,0.0171,-0.0024,0.0426,0.046
11.961029,0.0072,0.0263,0.0511,0.058
11.975382,0.0075,0.0550,0.0214,0.060
11.989361,0.0129,0.0263,0.0055,0.030
12.005202,0.0079,0.0168,0.0039,0.019
12.020470,-0.0021,0.0120,-0.0075,0.014
12.033510,-0.0075,-0.0126,-0.0382,0.041
12.049343,-0.0133,-0.0503,-0.0304,0.060
12.064021,0.0143,-0.0401,0.0580,0.072
12.079721,0.0273,-0.0544,0.0714,0.094
12.093054,0.0452,-0.0119,-0.0166,0.050
12.107455,0.0012,-0.0167,0.0196,0.026
12.121142,-0.0186,-0.0634,0.0986,0.119
12.135541,-0.0096,-0.0783,0.0170,0.081
12.151059,-0.0009,0.0013,-0.1561,0.156
12.164896,-0.0255,0.0252,-0.1437,0.148
12.180373,-0.0604,-0.0215,0.0117,0.065
12.194959,-0.0177,-0.0154,0.1187,0.121
12.210012,0.0298,0.0085,0.1218,0.126
12.223130,0.0579,0.0319,0.0685,0.095
12.236566,0.0294,-0.0064,0.0247,0.039
12.253754,-0.0140,-0.0070,-0.0195,0.025
12.267747,-0.0624,-0.0022,-0.0216,0.066
12.280878,-0.0384,-0.0118,0.0090,0.041
12.296313,-0.0044,-0.0638,0.0358,0.073
12.309525,0.0051,-0.0829,0.0489,0.096
12.323701,-0.0194,-0.0111,0.0291,0.037
12.337801,-0.0192,0.0075,-0.0191,0.028
12.354231,-0.0094,0.0033,0.0421,0.043
12.368199,0.0338,0.0176,0.0847,0.093
12.382926,0.0297,0.0027,-0.0242,0.038
12.395697,0.0105,-0.0069,-0.0382,0.040
12.412021,-0.0037,-0.0446,0.0384,0.059
12.426829,0.0104,-0.0440,0.0811,0.093
12.439282,0.0449,-0.0536,0.0622,0.094
12.466880,0.0309,-0.0021,-0.0091,0.032
12.473960,-0.0122,-0.0075,-0.0703,0.072
12.485098,-0.0077,-0.0069,-0.0364,0.038
12.499673,-0.0231,0.0074,0.0256,0.035
12.514919,-0.0183,0.0176,0.0731,0.077
12.527214,-0.0037,0.0320,0.0728,0.080
12.543354,0.0109,0.0320,0.0588,0.068
12.559501,0.0019,-0.0069,-0.0168,0.018
12.572101,0.0114,-0.0452,-0.0775,0.090
12.586749,0.0156,-0.0405,-0.0248,0.050
12.599931,0.0104,-0.0255,0.0132,0.031
12.615852,-0.0186,-0.0303,0.0509,0.062
12.628770,-0.0290,0.0128,0.0689,0.076
12.644966,-0.0195,0.0080,0.0638,0.067
12.665287,-0.0096,0.0026,-0.0173,0.020
12.677703,-0.0240,-0.0117,-0.0408,0.049
12.687974,-0.0433,-0.0548,-0.0495,0.086
12.702173,-0.0244,-0.0596,-0.0018,0.064
12.715809,0.0134,-0.0632,0.1091,0.127
12.732252,0.0269,-0.0201,0.0905,0.097
12.751742,0.0221,0.0277,0.1347,0.139
12.759318,-0.0059,-0.0058,0.1815,0.182
12.776751,-0.0094,-0.0250,0.1251,0.128
12.788733,-0.0073,-0.0125,-0.0970,0.098
12.806303,-0.0010,0.0616,-0.3582,0.363
12.821883,-0.0010,0.0011,-0.1873,0.187
12.833685,-0.0053,-0.0641,0.0720,0.097
12.851412,0.0235,-0.0485,0.1885,0.196
12.861451,0.0864,-0.0342,0.2060,0.226
12.876038,0.0827,-0.0492,0.0917,0.133
12.893595,0.0066,-0.0654,-0.0751,0.100
12.906012,-0.0401,-0.0708,-0.1275,0.151
12.919051,-0.0306,-0.0798,-0.0617,0.105
12.936198,0.0083,-0.0505,0.0419,0.066
12.951144,0.0276,0.0075,0.1024,0.106
12.963769,0.0282,0.0452,0.0871,0.102
12.978557,0.0381,0.0404,0.0487,0.074
12.992302,0.0245,0.0069,0.0302,0.040
13.008311,0.0153,-0.0452,0.0797,0.093
13.022536,0.0253,-0.0890,0.0108,0.093
13.036622,0.0072,-0.0752,-0.0820,0.111
13.053210,-0.0408,-0.0513,-0.0145,0.067
13.064999,-0.0018,-0.0417,0.0098,0.043
13.077729,0.0657,-0.0172,0.0537,0.087
13.093666,0.1091,0.0642,0.0887,0.155
13.108238,0.0802,0.1067,0.0565,0.145
13.121713,0.0134,0.1205,0.0097,0.122
13.136760,-0.0049,0.0960,-0.0426,0.105
13.153971,-0.0241,0.0673,-0.0634,0.096
13.167652,-0.0387,0.0343,-0.0328,0.061
13.181568,-0.0388,-0.0369,0.0120,0.055
13.194597,-0.0057,-0.0800,0.0100,0.081
13.210416,0.0090,-0.0991,-0.0013,0.100
13.224844,0.0276,-0.1087,-0.0172,0.113
13.239256,0.0072,-0.0560,-0.0047,0.057
13.255602,0.0020,-0.0081,0.0209,0.023
13.270517,0.0065,0.0200,-0.0157,0.026
13.284828,-0.0173,0.0481,-0.0565,0.076
13.296603,-0.0076,0.0434,-0.0498,0.066
13.312543,-0.0074,0.0338,-0.0573,0.067
13.327132,-0.0160,-0.0051,-0.1318,0.133
13.339373,-0.0202,0.0129,-0.3134,0.314
13.362096,0.0093,0.0272,-0.3032,0.305
13.379289,0.0196,0.0038,-0.2820,0.283
13.385837,-0.0320,-0.0045,-0.0640,0.072
13.398531,0.0124,-0.0632,0.3369,0.343
13.414870,0.0532,-0.1236,0.5311,0.548
13.428219,0.0710,-0.1397,0.2819,0.323
13.444515,0.0267,-0.0421,-0.0414,0.065
13.462452,0.0100,0.0195,-0.0825,0.085
13.478145,-0.0495,0.0310,0.1253,0.138
13.488141,-0.0369,-0.0025,0.1527,0.157
13.501736,0.0335,-0.0456,0.1012,0.116
13.515083,0.0311,-0.0222,0.0110,0.040
13.529899,-0.0381,-0.0143,-0.1475,0.153
13.546397,-0.0898,-0.0383,-0.1212,0.156
13.562432,-0.0838,-0.0801,-0.0421,0.123
13.578898,-0.0161,-0.0885,0.0941,0.130
13.587991,0.0180,-0.0502,0.1259,0.137
13.603599,-0.0004,-0.0316,0.0768,0.083
13.619731,-0.0143,0.0056,-0.0292,0.033
13.632071,-0.0191,0.0152,-0.0870,0.090
13.649410,-0.0291,-0.0130,-0.0171,0.036
13.662645,0.0134,-0.0932,0.1349,0.165
13.676640,0.0558,-0.0644,0.0907,0.124
13.691597,0.0693,0.0302,-0.0074,0.076
13.706060,0.0113,0.0870,-0.0016,0.088
13.718349,0.0296,0.0679,-0.0191,0.076
13.734739,0.0669,0.0577,-0.0998,0.133
13.750173,0.0655,0.0445,-0.0092,0.080
13.765006,-0.0030,0.0445,0.0333,0.056
13.778274,-0.0287,0.0109,0.0755,0.081
13.791562,-0.0354,-0.0035,0.0500,0.061
13.806167,-0.0087,-0.0083,0.0200,0.023
13.822972,-0.0154,0.0108,0.0220,0.029
13.835519,0.0113,-0.0036,-0.0033,0.012
13.852356,0.0237,-0.0414,0.0475,0.067
13.865549,-0.0067,-0.0420,0.0035,0.043
13.880126,-0.0221,-0.0564,-0.0303,0.068
13.894155,-0.0523,-0.0708,-0.0305,0.093
13.907549,-0.0296,-0.0803,-0.0109,0.086
13.922701,-0.0216,-0.0373,-0.0020,0.043
13.936941,-0.0317,-0.0139,-0.0407,0.053
13.952402,-0.0795,-0.0379,-0.0330,0.094
13.964517,-0.1269,-0.0002,-0.1314,0.183
13.981200,-0.1209,0.0232,-0.1972,0.232
13.994671,-0.0969,0.0423,-0.1498,0.183
14.009648,-0.0869,0.0147,-0.0263,0.092
14.026798,-0.0484,0.0153,0.0199,0.055
14.038245,0.0140,0.0159,0.0763,0.079
14.055981,0.0425,-0.0452,0.1468,0.159
14.070231,0.0094,-0.0978,0.1658,0.193
14.082873,-0.0095,-0.0559,-0.0047,0.057
14.096749,-0.0478,-0.0332,-0.0973,0.113
14.111488,-0.0623,-0.0416,0.0014,0.075
14.126211,-0.0816,-0.0793,0.1344,0.176
14.138874,-0.0146,-0.0601,0.0967,0.115
14.162524,-0.0291,0.0584,-0.0267,0.071
14.169626,-0.0440,0.0769,-0.0693,0.113
14.184840,-0.0209,0.0530,-0.0832,0.101
14.198109,-0.0220,0.0009,-0.0451,0.050
14.211576,-0.0280,-0.0751,0.0212,0.083
14.227742,-0.0339,-0.1087,0.0159,0.115
14.240960,-0.0449,-0.1087,-0.0035,0.118
14.264206,-0.0418,-0.0566,-0.0470,0.085
14.278390,-0.0294,-0.0136,-0.0566,0.065
14.289472,-0.0555,0.0247,-0.0294,0.067
14.300107,-0.0480,0.0157,0.0211,0.055
14.314196,-0.0358,0.0157,0.0194,0.044
14.329084,-0.0144,0.0199,-0.0065,0.025
14.344199,-0.0362,0.0198,-0.0382,0.056
14.362342,-0.0817,-0.0083,0.0111,0.083
14.374707,-0.0457,0.0108,0.0548,0.072
14.388728,-0.0050,0.0018,0.0705,0.071
14.400836,-0.0169,-0.0174,0.0730,0.077
14.417963,-0.0292,-0.0317,0.0575,0.072
14.430294,-0.0269,-0.0413,0.0477,0.069
14.447218,-0.0150,-0.0276,0.0183,0.036
14.462978,-0.0459,-0.0133,0.0130,0.050
14.475622,-0.0527,-0.0420,0.0173,0.070
14.489186,-0.0544,-0.0420,-0.0160,0.071
14.503659,-0.0227,-0.0420,-0.0483,0.068
14.517261,-0.0388,-0.0235,-0.0820,0.094
14.533450,-0.0262,-0.0283,-0.0730,0.083
14.548708,-0.0231,-0.0277,0.0076,0.037
14.563470,-0.0249,0.0112,0.0538,0.060
14.577313,-0.0219,0.0208,0.0582,0.066
14.590885,-0.0521,0.0393,0.0579,0.087
14.606283,-0.0487,0.0345,0.0288,0.066
14.620617,-0.0407,0.0153,-0.0001,0.043
14.635076,-0.0135,-0.0367,0.0340,0.052
14.650413,-0.0056,-0.0511,0.0634,0.082
14.665319,-0.0116,-0.0697,0.0989,0.122
14.678545,-0.0169,-0.0948,-0.0173,0.098
14.693195,0.0012,-0.0374,-0.0666,0.076
14.705873,0.0145,-0.0853,-0.0910,0.126
14.720910,0.0038,-0.0620,-0.0836,0.104
14.736160,0.0170,-0.1176,0.0632,0.135
14.753185,0.0298,-0.0698,0.0908,0.118
14.766395,-0.0044,-0.0410,0.1817,0.186
14.780608,-0.0382,-0.0506,0.1583,0.171
14.798225,-0.0096,-0.0326,0.0118,0.036
14.809427,0.0244,0.0613,-0.1789,0.191
14.824514,-0.0000,0.1266,-0.3533,0.375
14.837208,-0.0063,0.1134,-0.2683,0.291
14.853115,-0.0229,0.0763,-0.0865,0.118
14.868228,0.0181,-0.0405,0.2184,0.223
14.879949,0.0687,-0.0716,0.4659,0.476
14.896046,0.0722,-0.0111,0.2858,0.295
14.910954,0.0475,0.0439,-0.0128,0.066
14.925907,0.0365,0.0098,-0.1290,0.134
14.937982,0.0008,-0.0142,-0.1082,0.109
14.953874,-0.0213,0.0056,0.0305,0.038
14.969886,0.0384,-0.0405,0.2099,0.217
14.984452,0.0982,-0.0639,0.2328,0.261
14.996073,0.0720,0.0349,0.0516,0.095
15.012819,-0.0070,0.0480,-0.0901,0.102
15.029385,0.0287,0.0008,-0.0174,0.034
15.041305,0.0406,-0.0214,0.1600,0.166
15.062655,0.0716,-0.0112,0.3113,0.320
15.077282,0.0656,-0.0304,0.2498,0.260
15.084747,-0.0023,-0.0190,-0.0636,0.066
15.099249,0.0245,-0.0142,-0.1197,0.123
15.113501,0.0461,-0.0322,0.0191,0.059
15.130093,0.0197,-0.0328,0.0201,0.043
15.145102,-0.0199,-0.0465,0.0403,0.065
15.163334,0.0229,-0.0842,0.0948,0.129
15.178845,0.0791,-0.0985,0.1365,0.186
15.187806,0.0781,-0.0710,-0.0606,0.122
15.200562,0.0390,-0.0290,-0.1165,0.126
15.217573,0.0191,0.0237,-0.1033,0.108
15.230312,-0.0009,0.0093,-0.1047,0.105
15.245091,-0.0110,0.0046,-0.0637,0.065
15.262266,-0.0073,-0.0134,0.0927,0.094
15.277471,0.0733,-0.0397,0.3138,0.325
15.289010,0.1255,-0.0683,0.2899,0.323
15.304630,0.0687,-0.0132,0.0165,0.072
15.316106,0.0163,0.0438,-0.0142,0.049
15.331588,0.0359,0.0343,0.0228,0.055
15.347669,0.0845,-0.0416,0.0387,0.102
15.362897,0.0905,-0.0085,-0.0077,0.091
15.377093,0.0781,0.0060,0.0593,0.098
15.388547,0.0753,-0.0130,0.0114,0.077
15.405684,0.0443,-0.0416,0.0071,0.061
15.417578,0.0087,-0.0043,-0.0836,0.084
15.433703,-0.0363,-0.0377,-0.0939,0.107
15.449897,-0.0333,-0.0471,-0.0820,0.100
15.463881,0.0273,-0.0243,-0.2157,0.219
15.477556,0.0725,0.0141,-0.2090,0.222
15.493004,0.0498,0.0572,-0.1667,0.183
15.506753,0.0657,0.0392,-0.0435,0.088
15.520514,0.0711,-0.0069,0.1945,0.207
15.535734,0.0967,-0.0775,0.2774,0.304
15.552012,0.0980,-0.0787,0.1137,0.170
15.563976,0.0712,-0.0331,-0.1896,0.205
15.580111,0.0773,0.0040,-0.3532,0.362
15.597617,0.0809,0.0201,-0.0404,0.093
15.609884,0.1667,0.0171,0.1755,0.243
15.626290,0.1427,0.0028,0.1077,0.179
15.636600,0.1092,-0.0587,0.2136,0.247
15.652993,0.0621,-0.0651,-0.0432,0.100
15.666584,0.0718,-0.0422,-0.1604,0.181
15.679575,0.0576,-0.0618,-0.2116,0.228
15.694937,0.1006,-0.0186,-0.2507,0.271
15.710284,0.1143,0.0257,-0.0183,0.119
15.722837,0.0997,0.0408,0.0382,0.114
15.737473,0.0566,0.0457,0.1015,0.125
15.753632,0.0710,0.0315,0.0660,0.102
15.770493,0.0858,-0.0078,-0.1173,0.146
15.783336,0.0809,-0.0034,-0.2176,0.232
15.800988,0.0430,-0.0327,-0.2390,0.245
15.812355,0.0330,-0.0327,-0.2665,0.271
15.827657,0.0364,0.0062,-0.1329,0.138
