time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.759817,0.7387,-0.7986,-0.3521,1.143
4.774970,1.9721,-1.8463,-0.2867,2.717
4.790616,2.5392,-2.6432,-0.0564,3.666
4.804612,2.4552,-3.5379,0.0020,4.306
4.819250,2.0321,-4.1948,0.0035,4.661
4.833028,1.1003,-4.5423,0.0496,4.674
4.848861,0.2280,-4.8739,0.3464,4.892
4.862121,-0.5260,-5.0284,0.6701,5.100
4.876365,-0.7229,-5.0653,0.4622,5.137
4.890985,-0.9722,-4.6737,0.8246,4.844
4.906706,-0.4208,-3.8728,1.2652,4.096
4.919527,0.5353,-3.0896,1.7479,3.590
4.934347,0.8848,-1.9961,1.7102,2.773
4.949059,0.7236,-0.6537,1.3131,1.636
4.964699,0.5592,0.5777,0.9846,1.271
4.978502,0.7492,1.5241,1.0347,1.989
4.999383,0.5753,2.1770,1.5709,2.746
5.006498,0.2162,2.4113,1.9690,3.121
5.021367,-0.2535,2.5433,2.2198,3.385
5.036696,0.1989,2.2225,2.2086,3.140
5.050566,-0.3332,2.2913,1.4053,2.709
5.065627,-0.6215,3.3836,-0.2170,3.447
5.080550,-0.8087,5.0961,-1.6286,5.411
5.104450,-1.0995,6.9533,-2.6876,7.535
5.110632,-0.5384,6.8162,-1.6970,7.045
5.123826,-0.4313,4.6687,-1.1664,4.832
5.138037,-0.2074,3.4408,-1.4251,3.730
5.151825,-0.2179,2.5606,-2.1387,3.343
5.166848,-0.2683,0.7919,-3.2328,3.339
5.182605,0.2524,-0.8342,-3.3722,3.483
5.198377,0.5219,-1.7253,-3.2102,3.682
5.210162,0.4139,-1.6780,-2.3562,2.922
5.225383,-0.4865,-0.9560,-1.3530,1.727
5.240472,-0.4920,-0.7901,-0.4163,1.020
5.254306,-0.0830,-0.4238,0.4990,0.660
5.269158,-0.0733,-0.1947,0.7650,0.793
5.283512,0.2229,-0.5920,0.4271,0.763
5.300045,0.3354,-1.2246,0.5232,1.373
5.312470,0.4418,-2.2719,0.5365,2.376
5.326552,0.2771,-3.4107,0.2188,3.429
5.341719,-1.0623,-3.9731,0.6947,4.171
5.356019,-1.1683,-3.8501,0.4718,4.051
5.370860,-0.3505,-4.4940,0.7910,4.576
5.385511,-0.3981,-4.4874,0.4954,4.532
5.406694,0.9393,-4.4112,0.2964,4.520
5.413967,1.2928,-4.0643,0.2583,4.273
5.427955,1.3251,-3.4540,0.5418,3.739
5.443311,0.5761,-2.6043,0.9467,2.830
5.457723,0.0695,-1.5980,1.0603,1.919
5.471338,-0.7578,-0.5261,1.0736,1.416
5.486152,-1.1119,0.4748,1.1081,1.640
5.500866,-0.9828,1.4224,1.0438,2.019
5.516249,-0.9877,2.0982,0.9554,2.508
5.531104,-1.3095,1.1909,0.9351,2.002
5.544781,-1.5864,0.4074,1.6188,2.303
5.559914,-1.4590,0.4140,2.5425,2.960
5.574477,-1.0266,1.1161,3.1168,3.466
5.589334,-0.7674,1.8066,2.8103,3.428
5.605971,-0.6382,2.1079,1.4803,2.654
5.616845,-0.9358,3.2512,-0.6357,3.442
5.631701,-1.6489,5.6202,-1.4111,6.025
5.646239,-1.9133,8.7729,-1.9199,9.182
5.660858,-1.0523,9.9465,-2.1102,10.222
5.675851,-0.5632,5.4102,-2.6111,6.034
5.690388,-0.9702,2.3252,-1.6182,2.994
5.704665,-0.2214,0.8239,-1.1506,1.432
5.719825,-0.3650,-0.0147,-0.7901,0.870
5.733065,-0.7364,-0.5851,-1.0677,1.423
5.748393,-0.8813,-0.6558,-1.1534,1.593
5.764745,-0.6868,-0.3407,-0.6046,0.976
