time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.544468,0.0845,-0.0068,0.0262,0.089
6.558795,0.0609,0.0118,0.0127,0.063
6.574103,0.0233,0.0070,0.0230,0.034
6.588003,0.0050,0.0262,0.0282,0.039
6.602546,0.0056,-0.0217,0.0105,0.025
6.617197,0.0013,-0.0360,0.0203,0.041
6.631530,-0.0317,-0.0545,0.0294,0.070
6.646891,-0.0221,-0.0305,0.0817,0.090
6.661186,-0.0174,-0.0258,0.0586,0.066
6.678643,-0.0082,-0.0312,0.0219,0.039
6.689949,0.0007,-0.0361,-0.0100,0.037
6.709953,-0.0000,-0.0314,0.0100,0.033
6.719725,-0.0008,-0.0357,0.0296,0.046
6.733810,-0.0113,-0.0262,0.0396,0.049
6.748798,-0.0170,-0.0454,0.0357,0.060
6.763504,-0.0038,-0.0318,0.0274,0.042
6.778353,-0.0003,-0.0271,0.0003,0.027
6.800173,0.0173,-0.0225,0.0114,0.031
6.807671,0.0206,-0.0035,0.0319,0.038
6.820960,0.0192,-0.0030,0.0619,0.065
6.835183,0.0035,-0.0031,0.0529,0.053
6.850009,-0.0072,-0.0326,0.0263,0.042
6.865030,-0.0081,-0.0471,0.0085,0.048
6.878577,0.0005,-0.0567,0.0203,0.060
6.899028,0.0090,-0.0467,0.0410,0.063
6.907949,0.0034,-0.0276,0.0421,0.051
6.922062,0.0028,0.0052,0.0440,0.044
6.937139,0.0072,0.0243,0.0260,0.036
6.951759,0.0262,0.0147,0.0278,0.041
6.966820,0.0310,0.0051,0.0336,0.046
6.980171,0.0217,-0.0141,0.0298,0.039
6.997835,0.0319,-0.0518,0.0318,0.069
7.009404,0.0180,-0.0189,-0.0196,0.033
7.024099,-0.0054,-0.0195,-0.0325,0.038
7.038694,-0.0147,-0.0428,0.0351,0.057
7.052990,0.0092,-0.0662,0.0932,0.115
7.068285,0.0331,-0.0429,0.0375,0.066
7.081753,0.0282,0.0091,-0.0903,0.095
7.105413,0.0086,0.0228,-0.0804,0.084
7.110852,-0.0206,0.0043,-0.0468,0.051
7.125896,-0.0361,-0.0233,0.0813,0.092
7.141142,0.0059,-0.0521,0.0827,0.098
7.154130,0.0385,-0.0714,0.0372,0.089
7.169398,0.0425,-0.0482,-0.0080,0.065
7.184768,0.0132,-0.0244,-0.0113,0.030
7.198901,-0.0305,-0.0154,-0.0006,0.034
7.214197,-0.0168,-0.0006,0.0291,0.034
7.228188,-0.0128,-0.0006,0.0351,0.037
7.242400,0.0152,0.0041,0.0227,0.028
7.257185,0.0288,-0.0152,0.0014,0.033
7.271382,0.0042,-0.0302,-0.0110,0.032
7.285501,-0.0100,-0.0632,-0.0040,0.064
7.303811,0.0086,-0.0400,-0.0159,0.044
7.315397,0.0179,-0.0353,-0.0232,0.046
7.329839,0.0169,0.0030,-0.0413,0.045
7.344230,-0.0458,0.0077,0.0025,0.047
7.359239,-0.0081,-0.0157,0.0515,0.054
7.373732,0.0201,-0.0349,0.0435,0.059
7.388195,0.0300,-0.0637,0.0126,0.072
7.401801,0.0159,-0.0398,0.0012,0.043
7.419009,0.0021,-0.0452,-0.0248,0.052
7.431471,-0.0076,-0.0261,0.0111,0.029
7.445142,0.0071,-0.0351,0.0372,0.052
7.460545,0.0268,-0.0303,0.0588,0.071
7.478716,0.0461,-0.0160,0.0616,0.079
7.489002,0.0272,0.0121,0.0213,0.037
7.503821,0.0132,0.0121,0.0103,0.021
7.518620,-0.0001,-0.0119,0.0042,0.013
7.532691,0.0051,-0.0167,0.0065,0.019
7.548664,0.0056,-0.0167,-0.0013,0.018
7.562032,-0.0089,-0.0071,0.0186,0.022
7.577872,0.0493,-0.0215,-0.0516,0.075
7.591003,0.0448,0.0025,-0.0318,0.055
7.608422,0.0211,0.0258,-0.0230,0.040
7.620962,0.0358,0.0306,-0.0478,0.067
7.635685,0.0124,0.0307,-0.0397,0.052
7.649396,-0.0161,0.0308,-0.0323,0.047
7.664191,-0.0151,-0.0068,0.0032,0.017
7.678761,-0.0282,-0.0114,0.0144,0.034
7.704501,-0.0126,-0.0113,-0.0129,0.021
7.708209,-0.0153,-0.0350,-0.0158,0.041
7.722314,-0.0282,-0.0492,-0.0385,0.069
7.736111,0.0020,-0.0586,-0.0420,0.072
7.751003,0.0035,-0.0393,0.0072,0.040
7.765617,-0.0052,0.0088,-0.0440,0.045
7.780185,0.0115,0.0131,-0.0802,0.082
7.807387,0.0132,-0.0573,-0.0017,0.059
7.808921,0.0094,-0.0853,0.0966,0.129
7.823759,-0.0370,-0.0474,0.0803,0.100
7.838361,-0.0207,-0.0431,-0.0398,0.062
7.852777,0.0043,-0.0382,-0.0457,0.060
7.867803,-0.0424,-0.0525,-0.0431,0.080
7.882014,-0.0901,-0.0565,0.0687,0.127
