time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.413862,-1.1323,-4.5494,-1.3824,4.888
6.428718,-1.5463,-4.9103,-0.1172,5.149
6.443740,-0.8090,-5.5777,1.0828,5.739
6.457030,-1.6998,-5.0629,0.8386,5.406
6.471365,-1.3846,-3.9341,1.8192,4.550
6.487094,-0.7233,-2.4284,3.3557,4.205
6.501856,-1.4097,-0.7858,3.7607,4.092
6.515704,-2.3510,0.6791,2.2424,3.319
6.530290,-2.7873,1.5984,0.3273,3.230
6.545171,-1.9825,1.9264,-0.8023,2.878
6.563239,-0.2165,2.0435,0.1835,2.063
6.575002,0.2424,2.5690,1.5011,2.985
6.589198,0.1754,3.2488,0.1202,3.256
6.602502,0.4624,3.7242,-1.9032,4.208
6.617217,-0.0537,4.2517,-3.6945,5.633
6.631925,1.0698,6.9722,-3.7990,8.012
6.645637,4.1659,9.1624,1.6219,10.195
6.665153,4.3061,8.0652,-2.0294,9.365
6.677160,2.3589,5.3590,-0.4664,5.874
6.690480,-0.8322,3.4809,1.4964,3.879
6.704134,-4.2766,3.1798,1.4448,5.522
6.718616,-4.1269,2.6021,2.5349,5.498
6.733412,-1.5334,1.2702,3.3809,3.924
6.747504,0.7477,-0.1864,1.7372,1.900
6.763337,1.9808,-1.4954,-0.2816,2.498
6.778737,2.5724,-2.4915,-0.9656,3.709
6.791994,2.5683,-3.3706,-1.1598,4.393
6.806489,2.2937,-4.1000,-0.2841,4.707
6.821427,1.7714,-4.2842,0.8165,4.707
6.835600,1.6446,-4.3277,1.4087,4.839
6.850148,0.8237,-4.2742,1.3026,4.544
6.867634,0.4764,-4.5238,0.5871,4.587
6.878961,-0.5239,-4.1156,-0.0231,4.149
6.893047,-0.7891,-3.7448,-0.8902,3.929
6.908054,0.0833,-3.5134,-1.3443,3.763
6.922499,1.5188,-3.4656,-1.1375,3.951
6.937285,3.4504,-3.7365,-0.0423,5.086
6.954983,4.8480,-4.0374,0.7335,6.352
6.966566,4.5770,-3.8832,1.4549,6.176
6.980229,2.3064,-3.3114,1.7472,4.397
6.994929,0.8796,-2.0921,1.7498,2.866
7.009233,1.4218,-1.1873,1.2792,2.251
7.024886,1.7525,-0.4708,1.0050,2.074
7.038985,0.9469,0.3549,-0.3559,1.072
7.053880,0.6567,1.2126,-2.1170,2.527
7.068441,-0.0884,2.0409,-5.6335,5.992
7.082564,-2.2356,2.4716,-7.0253,7.776
7.099256,-3.3071,2.2623,-4.3574,5.920
7.111492,-4.0703,2.9563,0.1429,5.033
7.126396,-4.0562,5.9289,1.6099,7.362
7.140217,-4.7039,11.7110,4.7933,13.500
7.155213,-0.3344,13.2794,5.8137,14.500
7.170245,3.6364,10.7756,-1.0692,11.423
7.183910,4.9736,6.5759,-0.7875,8.282
7.198469,4.8529,3.1068,1.1638,5.879
7.214157,3.2688,0.2183,2.5171,4.131
7.228248,1.6431,-1.4666,1.9954,2.972
7.243253,0.9951,-2.3280,0.1618,2.537
7.264098,0.2001,-3.1666,-0.7487,3.260
7.272491,-1.5464,-3.6879,-1.8221,4.395
7.285591,-3.2239,-3.6327,-1.8597,5.201
7.299673,-1.5407,-4.5623,-1.6955,5.105
7.314927,-0.6872,-4.6847,-1.5975,4.997
7.329457,0.3009,-4.8218,-1.4707,5.050
7.343818,0.8135,-4.6663,-0.8973,4.821
7.365094,0.9997,-4.3291,0.6205,4.486
7.375772,-0.4567,-3.9603,1.0289,4.117
7.386802,-1.6027,-3.4654,0.2799,3.828
7.401423,-2.0199,-2.7569,-0.1613,3.422
7.416853,-2.3045,-2.1122,-0.3232,3.143
7.431977,-2.6869,-1.5402,-0.7485,3.186
7.446339,-3.3960,-0.8027,-0.1058,3.491
7.462583,-2.9068,-1.0766,0.5606,3.150
7.474854,-2.1864,-1.7644,1.3012,3.096
7.489278,-1.5432,-3.0062,1.2661,3.609
7.503018,-2.0464,-3.1850,0.7858,3.866
7.518111,-0.7365,-1.5651,1.0478,2.022
7.533070,0.4625,1.3771,2.4139,2.817
7.547727,1.8093,5.5799,-2.0147,6.202
7.563069,5.8428,9.2393,-6.6206,12.780
7.577054,7.1188,9.4013,-8.2637,14.400
7.590761,7.9932,9.3754,-5.5514,13.513
7.605865,7.3377,9.4596,3.4257,12.452
7.620302,6.2559,8.7506,4.3144,11.590
7.635063,0.2831,7.4345,1.3937,7.569
7.649704,-4.2201,5.0267,1.0137,6.641
7.662986,-5.9046,3.4649,-0.2853,6.852
7.677574,-4.3697,2.1574,-0.6621,4.918
7.692292,0.3507,0.8280,0.9512,1.309
7.707700,4.0138,0.1637,1.4064,4.256
7.721473,5.4032,-0.6275,0.5499,5.467
7.736859,4.8616,-1.5975,-0.0213,5.117
7.750296,3.6085,-2.9573,-0.3626,4.680
7.766249,2.2552,-3.7922,-0.6283,4.457
7.779797,1.3551,-4.3032,-0.5225,4.542
7.794291,1.1313,-4.5744,-0.0341,4.712
7.808712,1.5021,-4.4005,0.4430,4.671
7.823826,2.2431,-3.6613,0.4547,4.318
7.838323,2.7722,-2.8432,0.2145,3.977
7.851973,2.8088,-2.3086,-0.2398,3.644
7.866181,2.6413,-2.0170,-0.7270,3.402
