time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.947119,-1.5769,-1.8188,-1.0747,2.636
6.961763,-1.3308,-0.2337,0.9023,1.625
6.975558,-1.0294,2.2252,0.6953,2.548
6.990769,-0.2306,3.8799,0.0839,3.888
7.006288,0.7395,3.6334,-1.1577,3.884
7.019846,0.9621,1.6941,-2.8396,3.444
7.033795,0.9534,-0.6099,-2.9167,3.129
7.048785,1.1683,-2.5822,-1.6011,3.255
7.063828,1.3987,-4.3175,-0.5880,4.576
7.078334,0.4564,-5.2953,0.1399,5.317
7.095177,-0.0958,-5.8839,0.5784,5.913
7.106822,0.0173,-6.4292,0.2146,6.433
7.121279,0.2221,-6.2463,-0.2025,6.253
7.135653,-0.9031,-5.0461,-0.0805,5.127
7.150303,-0.7687,-4.1114,0.3398,4.196
7.165279,-2.0966,-2.3884,0.7858,3.274
7.180564,-1.1646,-1.7752,0.6652,2.225
7.193987,-0.7666,-1.0029,1.1159,1.685
7.216889,-0.5626,-0.5699,1.6241,1.811
7.223480,-0.8635,-0.3844,1.7174,1.960
7.238167,-0.7696,-0.0755,1.7161,1.882
7.252755,-0.4974,0.3908,1.6616,1.778
7.266871,-0.3036,1.2263,1.3720,1.865
7.281812,-0.4082,2.3991,0.8565,2.580
7.297606,-0.1208,3.3471,0.9283,3.476
7.320469,0.7310,3.7482,1.5877,4.136
7.325445,0.6909,3.7981,2.0588,4.375
7.339640,-0.2336,3.1631,2.3104,3.924
7.354419,-0.8958,2.1977,2.6707,3.573
7.368832,-2.0848,2.0289,2.5963,3.899
7.382939,-2.1922,2.9671,1.6423,4.038
7.398313,-1.5600,4.5629,-1.9354,5.196
7.419849,-2.0190,5.4602,-6.0349,8.385
7.426394,0.6471,1.3007,-7.1963,7.341
7.441430,0.8213,0.8097,-4.7820,4.919
7.455853,1.4265,0.1400,-2.2777,2.691
7.470043,2.1839,1.2058,0.1538,2.499
7.485422,2.0743,3.0585,0.5261,3.733
7.505404,1.9191,4.0754,0.1768,4.508
7.514878,0.7441,3.9459,-1.2538,4.207
7.529023,0.1292,1.9677,-2.6858,3.332
7.542842,-0.2123,-0.6406,-2.4994,2.589
7.558041,-0.3276,-2.8730,-1.1714,3.120
7.572381,-0.1879,-4.7284,0.1490,4.734
7.590854,-0.1488,-6.1546,0.9360,6.227
7.601819,-0.3676,-7.1871,0.9369,7.257
7.615144,-0.1518,-7.5831,0.3444,7.592
7.630252,-0.3910,-7.0552,-0.2356,7.070
7.644577,0.3862,-6.2229,-0.7266,6.277
7.659754,0.5782,-4.9719,-0.6208,5.044
7.673991,1.3901,-4.0362,-0.2456,4.276
7.688632,2.0025,-2.6893,0.4080,3.378
7.705568,2.4161,-1.4015,0.8061,2.907
7.717219,2.6673,-0.1740,0.8527,2.806
7.732209,2.4296,0.9005,1.0302,2.788
7.746768,1.6283,1.5800,1.4094,2.671
7.761163,0.5693,1.8072,1.2271,2.257
7.775572,-0.3257,1.6507,1.3081,2.131
7.790200,-0.9629,1.3197,1.4018,2.153
7.808834,-1.3427,1.3930,1.1141,2.233
7.819398,-1.7266,2.7032,1.0019,3.360
7.833813,-0.8532,3.9840,1.2229,4.254
7.847890,-0.0186,4.3080,2.0297,4.762
7.862170,3.0003,3.7286,2.5165,5.407
7.877583,1.3429,3.0759,3.6140,4.932
7.892085,2.1014,2.8313,1.7109,3.919
